"Name","Created","Runtime","End Time","Hostname","ID","Notes","GPU Type","State","Updated","Tags","CKAS/layer1","CKAS/layer2","CKAS/layer3","CKAS/layer4","CKAS/layer5","CKAS/layer6","TEST/accuracy","TRAIN/accuracy","TRAIN/loss"
"vgg16 cifar10 shuffle_degree: 4 4 training size 50000","2024-01-10T17:03:19.000Z","8117","2024-01-10T19:18:36.000Z","matar","29ef2x1w","-","NVIDIA TITAN RTX","finished","2024-01-10T19:18:36.000Z","","0.9158298203675008","0.6501911320628018","0.4486793003898139","0.2665375690720094","0.03897151120548155","0.07275298951570715","16.41","97.516","0.09300281356478508"
"conv4 cifar10 4 training size 50000","2024-01-10T16:29:42.000Z","4201","2024-01-10T17:39:43.000Z","matar","4seuy37y","-","NVIDIA TITAN RTX","finished","2024-01-10T17:39:43.000Z","","0.909439753188655","0.7844935494874016","0.6023127092961502","0.3135565247330487","0.09205408589702112","","75.81","99.998","0.0003403671993898918"
"conv4 cifar10 shuffle_degree: 4 4 training size 50000","2024-01-10T16:26:01.000Z","4301","2024-01-10T17:37:42.000Z","matar","1iihhpca","-","NVIDIA TITAN RTX","finished","2024-01-10T17:37:42.000Z","","0.9403681046756358","0.861163093319935","0.7165044643918111","0.6121808188634233","0.057102247664049914","","15.94","95.612","0.16450572146909576"
"conv4 cifar10 shuffle_degree: 2 4 training size 50000","2024-01-10T16:22:31.000Z","4238","2024-01-10T17:33:09.000Z","matar","gzohpacx","-","NVIDIA TITAN RTX","finished","2024-01-10T17:33:09.000Z","","0.9264571459287996","0.8228382630195706","0.6620128040232519","0.4807802041556576","0.07850444202141117","","23.98","97.606","0.08090584170265733"
"conv4 cifar10 shuffle_degree: 9 4 training size 50000","2024-01-10T16:21:12.000Z","4139","2024-01-10T17:30:11.000Z","matar","3c9ki2pw","-","NVIDIA TITAN RTX","finished","2024-01-10T17:30:11.000Z","","0.9613790357145808","0.911512895734801","0.7791804368926369","0.6779474425443744","0.018261008300320316","","9.87","91.758","0.2752726656371061"
"conv4 cifar10 shuffle_degree: 1 4 training size 50000","2024-01-10T16:17:17.000Z","4135","2024-01-10T17:26:12.000Z","matar","70b9d0gm","-","NVIDIA TITAN RTX","finished","2024-01-10T17:26:12.000Z","","0.9092747878568208","0.8224533523729795","0.6362732889394749","0.4417235494358579","0.07150147252767941","","34.85","98.818","0.0484108999997922"
"conv4 cifar10 3 training size 50000","2024-01-10T15:18:07.000Z","4289","2024-01-10T16:29:36.000Z","matar","l5y5p9cq","-","NVIDIA TITAN RTX","finished","2024-01-10T16:29:36.000Z","","0.8869043798688089","0.8075382649165538","0.6438489050751252","0.37062393662825993","0.09581653400858885","","75.52","99.992","0.000982715148781753"
"conv4 cifar10 shuffle_degree: 4 3 training size 50000","2024-01-10T15:14:36.000Z","4279","2024-01-10T16:25:55.000Z","matar","1d77ze0u","-","NVIDIA TITAN RTX","finished","2024-01-10T16:25:55.000Z","","0.928076621689616","0.8787501467990431","0.7609829042327224","0.5556943551241333","0.05627451142170583","","15.89","95.338","0.15441254567609944"
"conv4 cifar10 shuffle_degree: 9 3 training size 50000","2024-01-10T15:12:38.000Z","4109","2024-01-10T16:21:07.000Z","matar","30htb7x6","-","NVIDIA TITAN RTX","finished","2024-01-10T16:21:07.000Z","","0.9652367359827262","0.9277928546868224","0.8416159764421494","0.6802260174029983","0.019846013739723695","","9.98","91.668","0.2775325485322236"
"conv4 cifar10 shuffle_degree: 2 3 training size 50000","2024-01-10T15:12:30.000Z","4195","2024-01-10T16:22:25.000Z","matar","1ki19yck","-","NVIDIA TITAN RTX","finished","2024-01-10T16:22:25.000Z","","0.9047781425795944","0.8432192690616481","0.7428382659915563","0.5179654930070716","0.06814061704784448","","24.68","97.562","0.07897742358763284"
"conv4 cifar10 shuffle_degree: 1 3 training size 50000","2024-01-10T15:08:59.000Z","4092","2024-01-10T16:17:11.000Z","matar","1livpqny","-","NVIDIA TITAN RTX","finished","2024-01-10T16:17:11.000Z","","0.893107309405751","0.8277038866675792","0.6786315435354979","0.4522706187849466","0.07334492660042241","","35.05","98.598","0.04616701605010114"
"vgg16 cifar10 shuffle_degree: 2 3 training size 50000","2024-01-10T14:47:34.000Z","8140","2024-01-10T17:03:14.000Z","matar","11opn09a","-","NVIDIA TITAN RTX","finished","2024-01-10T17:03:14.000Z","","0.8770468852500144","0.67935555149088","0.400521613163308","0.22971113782350125","0.07268585483504754","0.08413135503406655","27.22","98.376","0.06371416603714813"
"vgg16 cifar10 shuffle_degree: 9 3 training size 50000","2024-01-10T14:47:34.000Z","8137","2024-01-10T17:03:11.000Z","matar","29gsaine","-","NVIDIA TITAN RTX","finished","2024-01-10T17:03:11.000Z","","0.972112008230351","0.8529912923607454","0.6941124969089834","0.6675422655607146","0.05556089709494081","0.04136675382524877","10.04","36.522","1.5084262759122646"
"vgg16 cifar10 shuffle_degree: 1 3 training size 50000","2024-01-10T14:47:32.000Z","8135","2024-01-10T17:03:07.000Z","matar","ei63h756","-","NVIDIA TITAN RTX","finished","2024-01-10T17:03:07.000Z","","0.8417658037735805","0.681152077964524","0.3798128429742696","0.23532223051066853","0.08166949359138395","0.09710067326229056","37.86","98.58","0.047786850492913584"
"vgg16 cifar10 3 training size 50000","2024-01-10T14:47:32.000Z","8137","2024-01-10T17:03:09.000Z","matar","uff5fl3p","-","NVIDIA TITAN RTX","finished","2024-01-10T17:03:09.000Z","","0.8373222955522169","0.6811459213731695","0.3736740183288191","0.20754408533484783","0.09962511233418314","0.10770600761729816","80.36","99.68","0.012821238101567389"
"vgg16 cifar10 shuffle_degree: 4 3 training size 50000","2024-01-10T14:47:30.000Z","8136","2024-01-10T17:03:06.000Z","matar","2j3qegyq","-","NVIDIA TITAN RTX","finished","2024-01-10T17:03:06.000Z","","0.9008717772084696","0.7243776727752002","0.42317688322615854","0.2623576534514617","0.06048722847463172","0.08334704318664157","17","97.024","0.095647867469064"
"resnet18 cifar10_shifted 5 fintuning with 5000 samples","2024-01-10T14:15:59.000Z","338","2024-01-10T14:21:37.000Z","risha","1854aor5","-","NVIDIA TITAN RTX","finished","2024-01-10T14:21:37.000Z","","0.9914529581096256","0.9694790417780158","0.9172820044840588","0.7968452857582594","0.6323793199928202","0.6081546139415244","69.16","98.64","0.07927058072008822"
"resnet18 cifar10_shifted 4 fintuning with 5000 samples","2024-01-10T14:10:20.000Z","332","2024-01-10T14:15:52.000Z","risha","2aoecwez","-","NVIDIA TITAN RTX","finished","2024-01-10T14:15:52.000Z","","0.995538976914254","0.9708543080667912","0.9270672229151842","0.8094359470173597","0.6583378810891408","0.6577138403844227","69.2","99.38","0.040180463751312345"
"conv4 cifar10 2 training size 50000","2024-01-10T14:06:12.000Z","4309","2024-01-10T15:18:01.000Z","matar","reorkfrk","-","NVIDIA TITAN RTX","finished","2024-01-10T15:18:01.000Z","","0.9061516452117854","0.8052426202389967","0.6345108609921093","0.3421676167873481","0.12193796795386","","75.66","100","0.00033086571505847994"
"resnet18 cifar10_shifted 3 fintuning with 5000 samples","2024-01-10T14:04:42.000Z","331","2024-01-10T14:10:13.000Z","risha","ky0bonm5","-","NVIDIA TITAN RTX","finished","2024-01-10T14:10:13.000Z","","0.9920306831867516","0.9762282070748854","0.922900050759208","0.7943622416632649","0.6222848983927989","0.6073392207977897","68.42","98.74","0.04941432354423057"
"conv4 cifar10 shuffle_degree: 9 2 training size 50000","2024-01-10T14:04:07.000Z","4106","2024-01-10T15:12:33.000Z","matar","28wu9v0m","-","NVIDIA TITAN RTX","finished","2024-01-10T15:12:33.000Z","","0.9654437651353432","0.9171838545482796","0.8337526530495647","0.6716585100784258","0.01904035924745604","","9.46","90.532","0.2979631016265675"
"conv4 cifar10 shuffle_degree: 4 2 training size 50000","2024-01-10T14:03:17.000Z","4274","2024-01-10T15:14:31.000Z","matar","88b2c3yw","-","NVIDIA TITAN RTX","finished","2024-01-10T15:14:31.000Z","","0.94104908581998","0.8685397047733247","0.7647966851823728","0.5934042333851413","0.0663210615317342","","15.9","94.738","0.15808883110110147"
"conv4 cifar10 shuffle_degree: 2 2 training size 50000","2024-01-10T14:02:18.000Z","4206","2024-01-10T15:12:24.000Z","matar","vu1qc117","-","NVIDIA TITAN RTX","finished","2024-01-10T15:12:24.000Z","","0.9337066996129326","0.8540039112378447","0.7006390991895601","0.5081697341883429","0.09262552081137718","","24.74","97.346","0.08600427489578771"
"conv4 cifar10 shuffle_degree: 1 2 training size 50000","2024-01-10T14:00:27.000Z","4106","2024-01-10T15:08:53.000Z","matar","18119787","-","NVIDIA TITAN RTX","finished","2024-01-10T15:08:53.000Z","","0.9110516054985772","0.8179646225007572","0.672161707333016","0.4655809542955391","0.10669141237526177","","35.82","98.76","0.04396755669343596"
"resnet18 cifar10_shifted 2 fintuning with 5000 samples","2024-01-10T13:58:59.000Z","336","2024-01-10T14:04:35.000Z","risha","gjkqwhmd","-","NVIDIA TITAN RTX","finished","2024-01-10T14:04:35.000Z","","0.997013047677556","0.9798534250087804","0.9442669634873424","0.8525507624941054","0.8108109375891819","0.6894533750687454","70.6","99.9","0.012449486906325836"
"resnet18 cifar10_shifted 1 fintuning with 5000 samples","2024-01-10T13:52:47.000Z","365","2024-01-10T13:58:52.000Z","risha","2ep3al3r","-","NVIDIA TITAN RTX","finished","2024-01-10T13:58:52.000Z","","0.9964438288675156","0.9764830748404338","0.928442708424558","0.8210628648115316","0.6598042537918424","0.6680758883457115","69.78","99.26","0.04150764963769051"
"resnet18 SVHN shuffle_degree: 9 5 fintuning with 5000 samples","2024-01-10T13:46:16.000Z","529","2024-01-10T13:55:05.000Z","risha","2lamso20","-","NVIDIA TITAN RTX","finished","2024-01-10T13:55:05.000Z","","0.9873172073178044","0.9184445576185418","0.8066889989527961","0.63326333355086","0.2128783713626288","0.035756529983725124","10","91.98","0.3634659295581328"
"resnet18 SVHN shuffle_degree: 2 5 fintuning with 5000 samples","2024-01-10T13:45:59.000Z","514","2024-01-10T13:54:33.000Z","risha","31ynxehk","-","NVIDIA TITAN RTX","finished","2024-01-10T13:54:33.000Z","","0.9889968012028386","0.941362428269255","0.8290520056460159","0.6361205429589537","0.16292064059492956","0.04153837236016925","26.64","96.9","0.18191715783682788"
"resnet18 SVHN shuffle_degree: 1 5 fintuning with 5000 samples","2024-01-10T13:45:11.000Z","539","2024-01-10T13:54:10.000Z","risha","2aur07wk","-","NVIDIA TITAN RTX","finished","2024-01-10T13:54:10.000Z","","0.983361844484857","0.9458966346164136","0.7953688936019178","0.5934956172164296","0.1437759865613535","0.05912120856783257","39.44","97.46","0.1010966914806776"
"resnet18 SVHN 5 fintuning with 5000 samples","2024-01-10T13:45:10.000Z","529","2024-01-10T13:53:59.000Z","risha","vm04edtz","-","NVIDIA TITAN RTX","finished","2024-01-10T13:53:59.000Z","","0.9776535214882688","0.9319027985421356","0.7018957145724349","0.47057689953705206","0.1346475075762212","0.06532255166158081","82.36","99.46","0.0257516939233422"
"resnet18 SVHN shuffle_degree: 4 5 fintuning with 5000 samples","2024-01-10T13:44:10.000Z","502","2024-01-10T13:52:32.000Z","risha","29gowjbg","-","NVIDIA TITAN RTX","finished","2024-01-10T13:52:32.000Z","","0.9853543476196178","0.9095272551545072","0.819392031305715","0.6561795040044012","0.18212920528788715","0.04023018826091466","16.48","95.02","0.23213827618320657"
"resnet18 SVHN shuffle_degree: 9 4 fintuning with 5000 samples","2024-01-10T13:37:03.000Z","546","2024-01-10T13:46:09.000Z","risha","328ogbgi","-","NVIDIA TITAN RTX","finished","2024-01-10T13:46:09.000Z","","0.992347505517418","0.9271532705227562","0.8082178419611572","0.6092474816859158","0.2184213242732516","0.032707116419443946","9.6","92.76","0.3884520487990349"
"resnet18 SVHN shuffle_degree: 2 4 fintuning with 5000 samples","2024-01-10T13:36:33.000Z","559","2024-01-10T13:45:52.000Z","risha","1uxiu9xv","-","NVIDIA TITAN RTX","finished","2024-01-10T13:45:52.000Z","","0.9836644188526328","0.9495086885290543","0.8456699950587158","0.6565684023085548","0.17341310299162332","0.04264566381816183","25.5","96.28","0.1566081996058013"
"resnet18 SVHN shuffle_degree: 1 4 fintuning with 5000 samples","2024-01-10T13:35:49.000Z","555","2024-01-10T13:45:04.000Z","risha","n44n8uch","-","NVIDIA TITAN RTX","finished","2024-01-10T13:45:04.000Z","","0.977084944247641","0.9400284357822176","0.8021644710247496","0.5718781655843043","0.14613809260305768","0.05229410095869122","39.04","97.6","0.09548230851543651"
"resnet18 SVHN 4 fintuning with 5000 samples","2024-01-10T13:35:42.000Z","560","2024-01-10T13:45:02.000Z","risha","ltfp2dki","-","NVIDIA TITAN RTX","finished","2024-01-10T13:45:02.000Z","","0.9700712903877844","0.9170506417962228","0.7101710991765771","0.4659385483885179","0.1306035712559072","0.059032929279673574","82.44","99.58","0.025127063349636783"
"resnet18 SVHN shuffle_degree: 4 4 fintuning with 5000 samples","2024-01-10T13:35:20.000Z","522","2024-01-10T13:44:02.000Z","risha","llc9zhf2","-","NVIDIA TITAN RTX","finished","2024-01-10T13:44:02.000Z","","0.9885140555318922","0.9369481863597112","0.8367327974087501","0.6658485305794223","0.19014733971789252","0.032881589455400366","16.1","95.38","0.23024093684781888"
"resnet18 SVHN shuffle_degree: 9 3 fintuning with 5000 samples","2024-01-10T13:27:55.000Z","541","2024-01-10T13:36:56.000Z","risha","14oucqkl","-","NVIDIA TITAN RTX","finished","2024-01-10T13:36:56.000Z","","0.9791195287972686","0.9511642503245514","0.8301634651467625","0.6514533912146302","0.2224723298098286","0.026567403336776343","10.52","94.16","0.2895056507105281"
"resnet18 SVHN shuffle_degree: 2 3 fintuning with 5000 samples","2024-01-10T13:27:33.000Z","532","2024-01-10T13:36:25.000Z","risha","3ui20zpr","-","NVIDIA TITAN RTX","finished","2024-01-10T13:36:25.000Z","","0.985087489133799","0.9517128201023428","0.8286847131815047","0.6175591361641161","0.15351236190148093","0.033695579190413535","26.68","95.88","0.18001128881457884"
"resnet18 SVHN shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-10T13:26:45.000Z","537","2024-01-10T13:35:42.000Z","risha","tkakhym8","-","NVIDIA TITAN RTX","finished","2024-01-10T13:35:42.000Z","","0.9762631205442154","0.9477951598388448","0.807199723820188","0.5883093036478038","0.1506395458746484","0.04213666793349442","38.82","97.76","0.11830959073119578"
"resnet18 SVHN shuffle_degree: 4 3 fintuning with 5000 samples","2024-01-10T13:26:36.000Z","517","2024-01-10T13:35:13.000Z","risha","1k9bye2s","-","NVIDIA TITAN RTX","finished","2024-01-10T13:35:13.000Z","","0.9895232263405568","0.9525523138554276","0.8338485157566367","0.6396289005854993","0.1716972215303486","0.048246104734101986","16.32","94.76","0.2383574849575948"
"resnet18 SVHN 3 fintuning with 5000 samples","2024-01-10T13:26:29.000Z","547","2024-01-10T13:35:36.000Z","risha","2jursgds","-","NVIDIA TITAN RTX","finished","2024-01-10T13:35:36.000Z","","0.9807616774148428","0.936702457015232","0.7219942753943889","0.46575635917973446","0.136254814093397","0.06805404087240742","81.88","99.64","0.03653984686921819"
"resnet18 SVHN shuffle_degree: 9 2 fintuning with 5000 samples","2024-01-10T13:18:55.000Z","534","2024-01-10T13:27:49.000Z","risha","em5v6er9","-","NVIDIA TITAN RTX","finished","2024-01-10T13:27:49.000Z","","0.8840937173739922","0.851698843774538","0.770483854193191","0.6238823619953571","0.236736234516482","0.03171582065281092","10.6","96.72","0.17410910321743625"
"resnet18 SVHN shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-10T13:18:28.000Z","536","2024-01-10T13:27:24.000Z","risha","3527tswe","-","NVIDIA TITAN RTX","finished","2024-01-10T13:27:24.000Z","","0.9488302958815232","0.9255431784533756","0.8509167884083437","0.6527066510009543","0.28137158770790377","0.045122859522377705","24.96","99.08","0.06401724082708454"
"resnet18 SVHN shuffle_degree: 4 2 fintuning with 5000 samples","2024-01-10T13:18:08.000Z","501","2024-01-10T13:26:29.000Z","risha","3rgpbtmm","-","NVIDIA TITAN RTX","finished","2024-01-10T13:26:29.000Z","","0.9310734345712138","0.9129173959639332","0.8221603015415915","0.6510459896136326","0.23060664380860849","0.045220119277415295","15.78","98.68","0.1110335677316424"
"resnet18 SVHN shuffle_degree: 1 2 fintuning with 5000 samples","2024-01-10T13:17:42.000Z","537","2024-01-10T13:26:39.000Z","risha","24la2fxm","-","NVIDIA TITAN RTX","finished","2024-01-10T13:26:39.000Z","","0.9241523065791172","0.9211143953783276","0.8156324497495576","0.6037496924961092","0.2102218415123245","0.04725100519370104","39.52","99.16","0.06132027721862979"
"resnet18 SVHN 2 fintuning with 5000 samples","2024-01-10T13:17:12.000Z","549","2024-01-10T13:26:21.000Z","risha","1ygbp2ve","-","NVIDIA TITAN RTX","finished","2024-01-10T13:26:21.000Z","","0.9431436298779816","0.92747962061271","0.8025516367989067","0.5263697641070919","0.10777516652816636","0.054021366953039246","79.68","99.7","0.03229242767363781"
"resnet18 SVHN shuffle_degree: 9 1 fintuning with 5000 samples","2024-01-10T13:09:49.000Z","538","2024-01-10T13:18:47.000Z","risha","ldluxo1w","-","NVIDIA TITAN RTX","finished","2024-01-10T13:18:47.000Z","","0.9801549699575992","0.9220495251758396","0.8071991817121001","0.6312305173866637","0.2243637683315011","0.03318654004561159","9.24","92.22","0.3584184258416959"
"resnet18 SVHN shuffle_degree: 2 1 fintuning with 5000 samples","2024-01-10T13:09:23.000Z","537","2024-01-10T13:18:20.000Z","risha","1bf08z37","-","NVIDIA TITAN RTX","finished","2024-01-10T13:18:20.000Z","","0.9829551643450252","0.946718327469356","0.8302035449942303","0.6438599541425863","0.1531295812475034","0.05044042267962596","25.52","95.32","0.19518595206652095"
"resnet18 SVHN shuffle_degree: 4 1 fintuning with 5000 samples","2024-01-10T13:09:23.000Z","517","2024-01-10T13:18:00.000Z","risha","3jaffrzp","-","NVIDIA TITAN RTX","finished","2024-01-10T13:18:00.000Z","","0.9803456967397076","0.9430174485270824","0.8074455830995387","0.6309138446358978","0.15028997143964715","0.03681666273469434","15.78","95.28","0.21557032641996243"
"resnet18 SVHN shuffle_degree: 1 1 fintuning with 5000 samples","2024-01-10T13:08:44.000Z","530","2024-01-10T13:17:34.000Z","risha","1wz9pmv3","-","NVIDIA TITAN RTX","finished","2024-01-10T13:17:34.000Z","","0.9787506777801724","0.9474078859307474","0.7934436672346403","0.6131602204159984","0.16501292358905364","0.05992728969356155","38.68","97.5","0.10290006725532803"
"resnet18 SVHN 1 fintuning with 5000 samples","2024-01-10T13:08:29.000Z","513","2024-01-10T13:17:02.000Z","risha","3vzn7ya7","-","NVIDIA TITAN RTX","finished","2024-01-10T13:17:02.000Z","","0.9738172858429316","0.9359337317084596","0.7200966884530592","0.4788572081152012","0.15251957982204847","0.08592423754287669","81.66","99.64","0.03211324540735074"
"resnet18 cifar10 shuffle_degree: 2 5 fintuning with 5000 samples","2024-01-10T13:01:04.000Z","513","2024-01-10T13:09:37.000Z","risha","mojahpfc","-","NVIDIA TITAN RTX","finished","2024-01-10T13:09:37.000Z","","0.9933306380453965","0.9712737554469516","0.9119436395760088","0.7706896723565002","0.5004303773608646","0.4714998056253258","24.24","97.68","0.1364617060312325"
"resnet18 cifar10 5 fintuning with 5000 samples","2024-01-10T13:00:44.000Z","508","2024-01-10T13:09:12.000Z","risha","13z6ibob","-","NVIDIA TITAN RTX","finished","2024-01-10T13:09:12.000Z","","0.996162823187048","0.9755888087549572","0.9285096409385486","0.8194360096383764","0.6923289051668245","0.6979176258024389","69.84","99.42","0.046723336342478966"
"resnet18 cifar10 shuffle_degree: 4 5 fintuning with 5000 samples","2024-01-10T13:00:44.000Z","508","2024-01-10T13:09:12.000Z","risha","3oej6i2l","-","NVIDIA TITAN RTX","finished","2024-01-10T13:09:12.000Z","","0.9909056335096028","0.9518608468385444","0.8790693100072698","0.7168456101779457","0.39691839944577023","0.32419418269072026","17.76","97.06","0.16798106426147708"
"resnet18 cifar10 shuffle_degree: 1 5 fintuning with 5000 samples","2024-01-10T13:00:01.000Z","511","2024-01-10T13:08:32.000Z","risha","1gvdrpjt","-","NVIDIA TITAN RTX","finished","2024-01-10T13:08:32.000Z","","0.9935448975719984","0.9735137165060472","0.9231934338428543","0.8054612757628088","0.5556814350965524","0.5383429332637122","34.3","97.64","0.10862056571681789"
"resnet18 cifar10 shuffle_degree: 9 5 fintuning with 5000 samples","2024-01-10T12:59:57.000Z","496","2024-01-10T13:08:13.000Z","risha","15nrbdfw","-","NVIDIA TITAN RTX","finished","2024-01-10T13:08:13.000Z","","0.9864436476093884","0.955794557123084","0.8747495719612538","0.6862652236513674","0.2379320117477444","0.05074661312097898","10.16","96.52","0.1753543231660014"
"resnet18 cifar10 shuffle_degree: 2 4 fintuning with 5000 samples","2024-01-10T12:52:12.000Z","525","2024-01-10T13:00:57.000Z","risha","3kvo8enn","-","NVIDIA TITAN RTX","finished","2024-01-10T13:00:57.000Z","","0.9927305325570516","0.9666376816244852","0.9077076124105014","0.7755993140345132","0.5226492942343424","0.4957311192985242","24.16","97.52","0.12726061633390606"
"resnet18 cifar10 shuffle_degree: 4 4 fintuning with 5000 samples","2024-01-10T12:52:06.000Z","512","2024-01-10T13:00:38.000Z","risha","2js62rol","-","NVIDIA TITAN RTX","finished","2024-01-10T13:00:38.000Z","","0.98657983639499","0.958195690126446","0.8914673067243817","0.7225029609658378","0.40399194759918416","0.3228522400953959","15.88","96.14","0.1620450218973361"
"resnet18 cifar10 4 fintuning with 5000 samples","2024-01-10T12:51:54.000Z","522","2024-01-10T13:00:36.000Z","risha","2636e6y4","-","NVIDIA TITAN RTX","finished","2024-01-10T13:00:36.000Z","","0.9963225100302971","0.9759159238119008","0.9349007371991126","0.8330593469821951","0.7069735226213583","0.7235859931811549","70.68","99.28","0.03704199586160018"
"resnet18 cifar10 shuffle_degree: 1 4 fintuning with 5000 samples","2024-01-10T12:51:27.000Z","508","2024-01-10T12:59:55.000Z","risha","3ex806ht","-","NVIDIA TITAN RTX","finished","2024-01-10T12:59:55.000Z","","0.9942130385907544","0.9765847407412046","0.9156517217833194","0.783103656331171","0.5604008509604999","0.5238055874121085","34.58","97.78","0.09915674606539832"
"resnet18 cifar10 shuffle_degree: 9 4 fintuning with 5000 samples","2024-01-10T12:51:21.000Z","509","2024-01-10T12:59:50.000Z","risha","336075n3","-","NVIDIA TITAN RTX","finished","2024-01-10T12:59:50.000Z","","0.9702961739745372","0.9200157260600236","0.8366101911587106","0.639590368856268","0.2369485661532675","0.03743264542632946","9.84","95.98","0.19410380598893212"
"conv4 cifar10 shuffle_degree: 2 1 training size 50000","2024-01-10T12:50:30.000Z","4302","2024-01-10T14:02:12.000Z","matar","16vm6j29","-","NVIDIA TITAN RTX","finished","2024-01-10T14:02:12.000Z","","0.914968158673045","0.8197681138585369","0.6569046709608788","0.48234236094171506","0.11807113768838966","","24.29","97.48","0.07730114547329014"
"conv4 cifar10 shuffle_degree: 4 1 training size 50000","2024-01-10T12:50:30.000Z","4361","2024-01-10T14:03:11.000Z","matar","2rp3pxhs","-","NVIDIA TITAN RTX","finished","2024-01-10T14:03:11.000Z","","0.924482551729081","0.8587151585205683","0.7306159140801377","0.545127330884968","0.08195410930324448","","16.03","94.534","0.16501983357009478"
"conv4 cifar10 shuffle_degree: 9 1 training size 50000","2024-01-10T12:50:30.000Z","4411","2024-01-10T14:04:01.000Z","matar","30wo49xw","-","NVIDIA TITAN RTX","finished","2024-01-10T14:04:01.000Z","","0.9703092183942514","0.9214949593871522","0.7673709423354387","0.5922209253908524","0.01862159997982878","","10.09","91.196","0.2930188964139515"
"conv4 cifar10 shuffle_degree: 1 1 training size 50000","2024-01-10T12:50:30.000Z","4188","2024-01-10T14:00:18.000Z","matar","3lwo2j9u","-","NVIDIA TITAN RTX","finished","2024-01-10T14:00:18.000Z","","0.8916800385858392","0.8082431217168422","0.6342987308983649","0.4253023137596173","0.12205337386766768","","35.64","98.91","0.03929213944123015"
"conv4 cifar10 1 training size 50000","2024-01-10T12:50:30.000Z","4536","2024-01-10T14:06:06.000Z","matar","3mnjpyjp","-","NVIDIA TITAN RTX","finished","2024-01-10T14:06:06.000Z","","0.8896379309607417","0.7755491074012191","0.6040421054846555","0.3315189247371436","0.13178975726681466","","76.12","99.99","0.0005929924631938149"
"resnet18 cifar10 shuffle_degree: 2 3 fintuning with 5000 samples","2024-01-10T12:43:22.000Z","524","2024-01-10T12:52:06.000Z","risha","1k808z2x","-","NVIDIA TITAN RTX","finished","2024-01-10T12:52:06.000Z","","0.9928923030603408","0.9711929226386976","0.9126034052199916","0.7626645556201465","0.5080581907034531","0.463351455394509","25.68","97.94","0.10754162764508918"
"resnet18 cifar10 shuffle_degree: 4 3 fintuning with 5000 samples","2024-01-10T12:43:11.000Z","528","2024-01-10T12:51:59.000Z","risha","6td4yj9s","-","NVIDIA TITAN RTX","finished","2024-01-10T12:51:59.000Z","","0.9908058508282732","0.9643900181702368","0.9048054528903664","0.7380070271824609","0.41995615224724664","0.3331330702354309","16.66","96.66","0.13755343410714416"
"resnet18 cifar10 3 fintuning with 5000 samples","2024-01-10T12:43:01.000Z","526","2024-01-10T12:51:47.000Z","risha","2u7ofm8f","-","NVIDIA TITAN RTX","finished","2024-01-10T12:51:47.000Z","","0.9966742559902096","0.9786452138535378","0.926401774601838","0.8216881656631995","0.6767616274120196","0.6708011399918897","70.02","99.02","0.04853402241689277"
"resnet18 cifar10 shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-10T12:42:45.000Z","515","2024-01-10T12:51:20.000Z","risha","o7l9cutc","-","NVIDIA TITAN RTX","finished","2024-01-10T12:51:20.000Z","","0.990664266534373","0.9727911119241076","0.918026416109681","0.7720940226764146","0.5489598731861389","0.5205699773462696","34.8","97.72","0.09817355839761008"
"resnet18 cifar10 shuffle_degree: 9 3 fintuning with 5000 samples","2024-01-10T12:42:38.000Z","515","2024-01-10T12:51:13.000Z","risha","3ijbfbuc","-","NVIDIA TITAN RTX","finished","2024-01-10T12:51:13.000Z","","0.984827509602946","0.9254940303434828","0.8483608900634496","0.6505907376105099","0.2558504671643923","0.03705828533013744","10.28","95.7","0.20259666779808175"
"resnet18 cifar10 shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-10T12:34:17.000Z","538","2024-01-10T12:43:15.000Z","risha","1dm6sbdi","-","NVIDIA TITAN RTX","finished","2024-01-10T12:43:15.000Z","","0.9965150885903808","0.9764474532452052","0.9238672267200548","0.7749110023869554","0.6807265709265031","0.5220279294754274","24.12","99.5","0.06512711554317836"
"resnet18 cifar10 shuffle_degree: 1 2 fintuning with 5000 samples","2024-01-10T12:34:17.000Z","501","2024-01-10T12:42:38.000Z","risha","3sj73do1","-","NVIDIA TITAN RTX","finished","2024-01-10T12:42:38.000Z","","0.9933197813006448","0.976057240087906","0.9365618695219614","0.8250929896396171","0.7403078473192111","0.6466944198435106","35.86","99.84","0.015602675100097396"
"resnet18 cifar10 shuffle_degree: 4 2 fintuning with 5000 samples","2024-01-10T12:34:14.000Z","529","2024-01-10T12:43:03.000Z","risha","2xv7dj9l","-","NVIDIA TITAN RTX","finished","2024-01-10T12:43:03.000Z","","0.9937491715822312","0.9630526507443576","0.893988832035664","0.718589018151937","0.603264769926014","0.3870814181523088","16.88","99.9","0.0076920675235403"
"resnet18 cifar10 shuffle_degree: 9 2 fintuning with 5000 samples","2024-01-10T12:34:13.000Z","497","2024-01-10T12:42:30.000Z","risha","195lxbc5","-","NVIDIA TITAN RTX","finished","2024-01-10T12:42:30.000Z","","0.9580258912839656","0.8764548694251559","0.7938296203015643","0.5822572662927756","0.3446262868848977","0.05307054825952271","9.58","99.16","0.051913704594098935"
